dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
3.6,7,funnel_scale,1,AH_unif,1663.851413726115,3868.119964881634,7.1656842e7,1.1332920893322588e6,0.9299270170589409,2.467551981512545,271.7177652738153,0.0,false
2.0,8,funnel_scale,1,AH_fix,1535.4847915829973,1782.1826176857585,8.5485944e7,876523.3014731993,0.5270441573726015,7.338057982158053,95.4487275950151,0.0,false
1.8,2,funnel_scale,1,AH_unif,1765.0980766717103,2368.966600827596,7.4092634e7,451356.03728652024,0.23131295088735054,6.613689837893464,84.26895802348365,0.0,false
0.4,12,funnel_scale,1,AM,12475.977240674794,12104.092746612016,2.1387984e7,3.872397797685581,-0.005664619577020941,9.276123750360124,5.435285579143326,4.3741007014156896e-26,false
1.8,14,funnel_scale,1,AH_fix,2201.0525319290086,2834.065093165301,8.9251588e7,4.049923753568192e7,0.596854725594414,6.224804493212464,102.3717566597434,0.0,false
3.0,6,funnel_scale,1,AH_unif,1610.3084066350477,3503.851892833714,6.5971684e7,3.5273191696572616e6,0.5540330629906282,3.654009134342256,188.97467284302138,0.0,false
2.0,5,funnel_scale,1,AH_unif,1727.7753214420648,2402.201390937964,6.5860134e7,134832.54748201408,0.6055848524312941,5.855045783575398,107.81641269761703,0.0,false
4.0,20,funnel_scale,1,AM,1510.3764659467658,5238.563043716892,4.2785834e7,2.11205952933343e6,0.4327363260406811,2.318936007131525,266.2434531506099,0.0,false
3.2,14,funnel_scale,1,AM,1300.5570788652883,1726.8049536226447,4.4222121e7,4.491762724347691e6,1.285742356856832,4.6808780597379,222.86112120490705,0.0,false
0.8,15,funnel_scale,1,AH_fix,2583.8696575523445,2328.730481701963,4.9067212e7,45.852123586997756,-0.1108862090228737,9.955058348533699,23.39920851429111,0.0,false
1.2,12,funnel_scale,1,AH_unif,2420.4816744300497,2589.1136935999857,4.7664424e7,717.8060612044744,0.6149920359197141,7.520682101926406,74.31962883778343,0.0,false
2.4,15,funnel_scale,1,NUTS,2285.122667161495,43.34485367740909,194926132,3.501518530991918e33,14.584241624736787,0.2852640807388195,1023.9986963782386,0.0,false
3.0,13,funnel_scale,1,AH_fix,1140.649789949198,1175.9404877975942,1.54893316e8,35169.759834097764,-2.2365723933571546,3.163238458049828,552.080731686011,0.0,false
4.0,19,funnel_scale,1,AH_fix,1604.9287739330898,3064.7870540674617,7.2638144e7,2.9052077624960815e10,1.0430444041728335,3.009521055197153,283.6098552817749,0.0,false
4.0,19,funnel_scale,1,AH_unif,1470.8184095786073,3347.8556346820105,7.234097e7,4.110040511712699e8,0.8686593773366988,2.8712117087214777,259.1377575367154,0.0,false
3.2,20,funnel_scale,1,AM,1221.6278970623364,2397.051880753212,6.2765654e7,308141.8931543403,-0.805260868026263,3.8138994347211175,232.4504987351899,0.0,false
2.2,8,funnel_scale,1,AM,1853.8531575858215,2966.4845827913614,4.2330194e7,167444.59896694348,0.733334393126949,4.651749716570428,151.5263597255773,0.0,false
2.4,5,funnel_scale,1,AM,1832.4464927805018,3634.8647867206246,4.4577099e7,176282.7219546355,0.5452467538945367,4.005682456370853,172.86974989774464,0.0,false
3.4,15,funnel_scale,1,AM,1818.5415461818882,4338.573380447007,4.1892039e7,8.774316426944185e6,0.7713097885539788,2.7169169672022773,257.81724111398694,0.0,false
2.0,7,funnel_scale,1,NUTS,1506.6773877352334,44.29831660452958,19543984,5.675079399190897e27,14.419226590156555,0.48964328526396167,1023.993002158158,0.0,false
2.2,2,funnel_scale,1,AM,1929.2282444794973,3814.1648103121665,4.4740104e7,37523.49202772269,0.5086455615699963,4.065297228093778,170.06079468871695,0.0,false
3.4,5,funnel_scale,1,AH_fix,1460.3801923016808,2713.147884812267,8.7420872e7,3.768863575221514e8,0.7476696258969563,4.047887663639734,218.540318655419,0.0,false
3.0,13,funnel_scale,1,NUTS,2544.7072364752494,46.70973418262303,54475118,5.776147132830046e39,14.048325508213043,0.34965375090130335,1023.9950940789074,0.0,false
3.0,15,funnel_scale,1,AH_unif,1667.5081603232024,3776.76359851641,6.9233688e7,7.106101647965292e6,0.48800030189023147,3.5862378009828535,182.48672045182911,0.0,false
3.8,20,funnel_scale,1,AH_unif,1879.2003063063828,5126.443998439109,6.2694474e7,1.437123293379214e7,0.7737361333657572,2.2015472567108776,277.57675855231855,0.0,false
2.0,15,funnel_scale,1,AH_exp,1938.6636217061764,2751.6543761444836,7.7715426e7,1.3549241316617329e7,0.5413884782146136,5.786539307455015,129.6089268486203,0.0,false
0.4,9,funnel_scale,1,AH_exp,26556.47276335849,26970.746284450015,2.6135656e7,5.739566539459962,0.03932746370119656,8.821687884161179,4.9620558642562855,8.215498459748452e-22,false
3.8,4,funnel_scale,1,AM,1805.5016457779793,5333.675223019827,4.1899977e7,3.588841287739122e6,0.73298697886934,2.100202334367039,274.61209872743405,0.0,false
3.8,20,funnel_scale,1,AM,1421.0865353367321,5855.651609767405,4.8611618e7,41997.517352728726,-0.06272670052929369,2.1787219148863093,251.48922374172074,0.0,false
2.2,8,funnel_scale,1,NUTS,1285.3827316839117,40.92543392925343,19278378,8.489144581742983e31,14.99857468881607,0.5677085725264035,1023.9978236546323,0.0,false
2.0,8,funnel_scale,1,AH_exp,1771.287754027039,2008.8450088249604,6.5217452e7,1.011529767533058e6,1.0082715209073412,6.178907298180029,158.7634217770067,0.0,false
3.8,3,funnel_scale,1,AH_exp,1557.3527717217085,4187.069398036679,6.9968914e7,3.7584618693127017e6,0.7556222072254282,2.479984127762361,256.9367378514687,0.0,false
1.2,8,funnel_scale,1,AH_unif,2630.669889568974,3346.5476687421387,5.6375362e7,883.9878787654422,0.21985333214894082,6.9507089058797575,48.14015769974124,0.0,false
2.0,3,funnel_scale,1,AH_exp,2147.4073822141027,3556.9593605279188,6.7243856e7,232979.36455063705,0.504207911956134,4.9008629438795035,132.60802545076155,0.0,false
2.0,7,funnel_scale,1,AH_unif,1998.8819928127505,3461.3910436024285,5.8996088e7,10002.917234226074,0.5410480074173201,4.626441533634522,142.95547622271562,0.0,false
3.0,2,funnel_scale,1,AH_exp,1383.8333993592971,2131.9035679392796,6.8758478e7,6.8178691563925985e6,0.9144591831042332,4.712968139458013,201.2113646695659,0.0,false
4.0,2,funnel_scale,1,NUTS,3806.371581290425,51.84633804178752,388508898,2.091657721981946e49,13.335703603363037,0.3291691911504328,1023.9882842582723,0.0,false
3.0,11,funnel_scale,1,AM,1255.9473622755718,2471.6605841449577,4.8018894e7,53215.600164933516,0.17891771938065099,4.5340282009119734,186.17288486047374,0.0,false
1.6,5,funnel_scale,1,AH_fix,2424.6061381219233,3327.597304092824,6.4517084e7,26225.121442956708,0.47936266545579564,6.014157526730382,95.73659618179502,0.0,false
1.0,20,funnel_scale,1,AM,2389.9020567786006,2612.4727105752527,3.6938846e7,1321.4747820857572,0.0328107844531698,8.230730620923174,20.574988088560406,0.0,false
0.4,4,funnel_scale,1,AH_unif,21229.650819568575,21288.198487618192,2.574176e7,5.690811394686357,-0.019526807307384125,8.967353478960987,2.4130821873077934,1.7509199930734486e-5,false
2.2,10,funnel_scale,1,AM,1386.9167706142248,1906.7263668487747,5.2603719e7,549165.6693802079,-0.21626999651588968,6.4831425755416365,121.75825223855952,0.0,false
0.2,9,funnel_scale,1,AH_fix,206431.44677142694,207119.8592727875,2.2325012e7,9.01539540817192,0.004622486412770161,8.965785341653056,1.1025932136908665,0.17570372963285089,false
3.6,11,funnel_scale,1,AM,1541.369988456451,3700.9881608479686,4.0901598e7,3.5282612687747353e6,0.765297195427225,2.8675494455406003,249.08379125637944,0.0,false
2.4,15,funnel_scale,1,AH_fix,1872.6284070262886,3341.05561700012,8.9401772e7,2.4826376142170466e6,0.5576210671141957,4.476331339094452,152.31087450367852,0.0,false
2.4,6,funnel_scale,1,AH_fix,1028.5306386107986,555.3948412494047,1.76622348e8,4.367599615845862e-8,-4.075283041076279,0.0018797537599204103,926.1307349319908,0.0,false
0.2,3,funnel_scale,1,AH_unif,183463.8404692062,183498.7487160444,1.9792754e7,8.577019579310468,-0.008711805900259318,8.984706325212654,1.432798496571536,0.03295275678179528,false
3.2,4,funnel_scale,1,AH_fix,1827.4994070096432,4142.924896951336,8.5607368e7,1.064188702885536e7,0.6998738178588568,3.096702384164585,217.82270138114114,0.0,false
1.8,19,funnel_scale,1,AH_unif,2094.6761154430483,3152.3766201478707,6.012385e7,52520.31914564687,0.438811360740639,5.586778741750909,108.46493442102357,0.0,false
3.2,19,funnel_scale,1,AH_exp,1375.6024439938167,3297.4090498212045,1.68609022e8,0.1300227496675683,-0.6915007813379117,3.112856197478916,241.9946520952742,0.0,false
2.2,4,funnel_scale,1,AH_fix,1705.6151595424858,2648.710173175058,7.8636656e7,909592.7650925627,0.31546547119817964,5.629877228367439,128.08287079529708,0.0,false
1.6,12,funnel_scale,1,AH_fix,2175.627550856735,2986.120390901391,6.6356924e7,40418.22602633759,0.357819223101207,6.285461165584748,83.16712641389579,0.0,false
1.6,1,funnel_scale,1,AH_unif,1745.5901949748768,1792.6796404970355,5.9882832e7,36536.894430057866,0.7646967849549615,7.767752252824183,106.94328131390006,0.0,false
2.8,10,funnel_scale,1,AM,1272.1278392821903,4004.019496195428,7.5617152e7,6.447516217054738,-0.25694514736772717,2.777476678330873,173.9676773628492,0.0,false
2.8,3,funnel_scale,1,AH_exp,1639.9685489436058,2941.6743688366673,7.6173278e7,2.1548482453822207e8,0.6243741340013355,4.393712617358678,169.21892898745102,0.0,false
3.0,19,funnel_scale,1,NUTS,1884.6481195397691,41.271433001003295,62370536,2.228165077203384e42,14.944564884090424,0.33133234410109197,1023.9990399194295,0.0,false
2.6,15,funnel_scale,1,AH_unif,1734.3461243997551,2590.7624371025727,7.8562516e7,1.7618520578793767e8,0.8736046228426174,4.733573557721834,191.69318414424612,0.0,false
2.0,20,funnel_scale,1,AH_fix,1520.3718238650931,2177.0732187520525,6.9858068e7,13539.014091542698,0.0770218622850744,6.276403591036513,96.20068296170435,0.0,false
1.4,1,funnel_scale,1,AH_fix,1775.781128099645,1898.1961000292686,6.9669512e7,7449.420094203287,0.05279017027015567,8.41476070667687,48.413493655752305,0.0,false
3.8,13,funnel_scale,1,AM,1597.7373895632022,4210.405187135776,4.5057581e7,1.7939813835582085e7,0.7094004495738075,2.63081432197713,263.4464642659178,0.0,false
3.4,17,funnel_scale,1,AH_exp,1673.9210396157662,4250.116606298335,7.4490292e7,1.6146627821717778e7,0.6124253413726438,2.932165074802356,230.42934896137325,0.0,false
1.8,3,funnel_scale,1,AH_exp,2073.613269999105,2786.7064166780524,6.9233154e7,4.210857674736202e6,0.556403022423511,6.070677765737002,110.268079413572,0.0,false
3.4,18,funnel_scale,1,NUTS,2254.4220282023725,32.653366326958555,82601581,6.409361453447102e52,16.804747990703582,0.2494874164585143,1023.9999657082697,0.0,false
0.6,12,funnel_scale,1,AH_unif,5576.859767312749,5547.982855142345,3.3254946e7,9.493862725879444,0.10290509155821453,8.989229554311843,9.014827171958842,5.167923183842537e-71,false
0.6,15,funnel_scale,1,AH_unif,4957.050236995949,4904.614067307213,3.2669076e7,10.326429405075972,-0.025627630614404054,9.093044348838342,5.204521616503753,5.936376314214e-24,false
0.8,18,funnel_scale,1,NUTS,1916.291330364223,509.30261369044143,19631469,34014.45502440166,4.115601563558579,2.196384858053762,762.2432515635849,0.0,false
0.6,14,funnel_scale,1,AH_fix,5824.053253710702,5707.158969180774,3.6944352e7,11.455587188524985,0.0005684692362235865,9.18433657395355,5.21611566822321,4.6620911114571684e-24,false
1.0,7,funnel_scale,1,AH_unif,3116.3992079756845,3514.901440020017,5.2639804e7,511.21069677036775,0.18584601242508791,7.874615849783788,24.48856947953609,0.0,false
3.6,7,funnel_scale,1,AH_fix,1565.9370835103016,3909.8486221810617,7.540696e7,9.136510955060236e6,0.6362760390439728,2.986094723906138,229.0836994022451,0.0,false
0.4,6,funnel_scale,1,NUTS,7276.5133328372185,7966.576414628376,14551458,8.522317081477869,0.22567490795527617,7.858881851234763,34.69873072018957,0.0,false
2.4,19,funnel_scale,1,AH_fix,2023.8459012221344,2829.639351553884,8.7961616e7,4.762513070059018e8,0.9074851364874348,4.811043647472218,192.50973091432445,0.0,false
2.2,17,funnel_scale,1,AH_unif,1575.270495556026,1631.2994220997948,5.7839074e7,871903.8069153586,1.2925279740331121,6.123372442009761,179.82050626973785,0.0,false
2.0,10,funnel_scale,1,AH_exp,1745.327731920993,2126.023315092995,6.8977052e7,695871.4406895894,0.83816811742714,6.192181636902685,132.96386445252477,0.0,false
1.4,12,funnel_scale,1,AH_fix,1863.5776728348123,2055.184935170147,7.2110652e7,16346.607223144776,-0.06532792949977471,8.15316044475485,39.40301398926337,0.0,false
2.6,7,funnel_scale,1,NUTS,3553.7728534815365,45.98161610571653,140137531,1.0352351493757889e35,14.160506216907502,0.35972180766505263,1023.9962451531285,0.0,false
2.4,6,funnel_scale,1,AH_exp,1593.4162186740377,2592.1140578564555,7.522102e7,5.63567395594463e6,0.3541001723832705,5.337531079605747,126.76527930238197,0.0,false
1.0,2,funnel_scale,1,AM,1842.8509269273443,1764.9588984402342,3.6308964e7,80.07474356204983,-0.22949168241525073,9.302505122449356,35.585702856166904,0.0,false
1.4,20,funnel_scale,1,AH_unif,2191.1373236623654,2693.9878540816962,5.6982622e7,32670.6109225934,0.24981139205749325,7.1866867593145285,51.56718958798042,0.0,false
0.2,9,funnel_scale,1,AM,111998.92203938568,111823.09931828763,1.7848417e7,6.3375657533132115,-0.017814925039984997,8.979470597533053,2.683857315489604,1.1079124386465958e-6,false
0.6,6,funnel_scale,1,AH_unif,4170.361272527481,3881.01162285626,3.376283e7,9.495338942713614,0.0014939378992623754,9.670987853919014,8.269106324388574,8.101214203544958e-60,false
1.8,2,funnel_scale,1,AH_fix,1604.2752105909829,1941.2352489585276,8.267538e7,267290.80057167285,-0.06778552625630285,7.430586382956715,70.50799327649318,0.0,false
2.8,8,funnel_scale,1,AH_fix,1796.4196172077047,4036.7638450310274,8.0799508e7,589221.5935252508,0.5353982097310641,3.5027479924601685,178.41055834176655,0.0,false
3.2,18,funnel_scale,1,NUTS,1857.6217947507848,54.80250846817268,623802111,1.0406904556581184e39,12.966420889663695,0.36906841745163144,1023.9796866198953,0.0,false
4.0,9,funnel_scale,1,AH_unif,1668.2151989665772,5290.938039838637,5.7089464e7,2.667509581743956e6,0.6921194870824914,2.058033988763429,284.54222883587397,0.0,false
2.4,6,funnel_scale,1,AM,1454.9414182918763,2981.1175372015073,4.2203094e7,5635.103973809554,0.004112135206307627,4.392447168536786,142.87356882726448,0.0,false
1.8,10,funnel_scale,1,AH_fix,2108.06882770163,2911.1766378031352,6.609274e7,74371.14001967739,0.5906511057409107,5.799669350446213,107.06151533057684,0.0,false
1.6,4,funnel_scale,1,AH_fix,2111.602066734239,2579.036085404558,6.8594224e7,79322.55745399348,0.5866715538268336,6.659755169338575,86.2471956058237,0.0,false
3.0,6,funnel_scale,1,NUTS,2181.857049795721,42.57794400873793,72877045,4.680829456622683e41,14.713438754081725,0.3750100937501141,1023.9983484493753,0.0,false
1.6,8,funnel_scale,1,AH_fix,1662.5539024326486,1916.0225302370475,8.4651928e7,32374.709914938758,0.018684093483084308,7.808832875863673,64.22007549047697,0.0,false
1.8,17,funnel_scale,1,AM,1720.5358623507852,2512.6559311678416,4.3684461e7,6749.7033591351665,0.4236018835924216,5.86153573435989,95.01854163812764,0.0,false
0.6,3,funnel_scale,1,AH_exp,6617.29057006835,6652.224459106515,3.8986694e7,42.43773507857741,0.010943949774441273,8.951964232321421,2.276835894069187,6.284644445259798e-5,false
0.4,2,funnel_scale,1,AM,11249.715934514163,11220.625011984393,2.1376792e7,4.021771527147203,-0.03055936643336178,9.013081880655532,3.8997403581589367,1.2346699252767377e-13,false
0.6,19,funnel_scale,1,AM,4715.139485476974,4918.9186000685495,2.7308746e7,19.989068465590197,0.0874888497779377,8.591940704847342,11.843469721068814,2.924075779945938e-122,false
2.0,4,funnel_scale,1,AH_exp,2076.5411714887905,3229.829262835007,6.4917434e7,389641.38221766736,0.5602639211373838,5.150415977962234,134.2785659118742,0.0,false
0.2,17,funnel_scale,1,AH_fix,201342.1684923309,201169.7044215645,2.229652e7,9.00209102914453,-0.00011029296534805443,9.007713247426025,0.7457289761565562,0.634360928180375,false
1.8,13,funnel_scale,1,AH_unif,1724.2583517172643,2514.068592727272,6.4259632e7,16082.57631321869,0.14413585571419457,6.137645336854749,81.9475339663083,0.0,false
2.0,1,funnel_scale,1,NUTS,1180.949471828252,53.87933429105217,19290476,1.1737503736756337e26,13.062882890415192,0.6648824795717542,1023.9660609574277,0.0,false
0.2,2,funnel_scale,1,AH_exp,163122.93091912183,162654.37535081228,1.9986402e7,8.37204494108067,0.0034573387782229235,9.024021779035778,1.3017711005563797,0.06746763961433447,false
0.8,18,funnel_scale,1,AH_exp,3965.090254912,4259.03171238282,4.4237572e7,34.89529849772257,0.18389967577535904,8.248029326466874,22.6165285460807,0.0,false
0.8,3,funnel_scale,1,AH_fix,3803.006507236892,4045.7221862245274,4.6657368e7,42.09584621102245,0.09942092047612011,8.423389225536086,14.905967195150424,2.0469565547905966e-193,false
1.4,13,funnel_scale,1,NUTS,1137.847159000958,132.90168734023112,21149995,2.1188253299054098e13,8.27037341805458,1.124662637913562,1015.8150554515606,0.0,false
3.0,1,funnel_scale,1,AH_unif,1872.8204545633037,3646.6224108138013,7.2110374e7,5.441508340603492e7,0.8058405084510204,3.4356836014478946,230.73251808645222,0.0,false
2.8,18,funnel_scale,1,AH_unif,1196.3104991474447,1946.482646453865,1.01402158e8,1170.2067997420702,-0.7618502351662602,4.853982879176722,164.12270823917274,0.0,false
1.2,7,funnel_scale,1,AH_fix,2286.6846565644764,2737.3929175562007,6.2547868e7,239.59662614209864,0.13172925879220995,7.4794477792294005,33.03776641023214,0.0,false
3.6,15,funnel_scale,1,AH_exp,1719.0040638827888,4600.619866891251,6.4088756e7,1.0323246024288072e6,0.7534715309365925,2.410707189783537,268.0781258394352,0.0,false
2.2,12,funnel_scale,1,AH_exp,1767.773600511386,2886.047391087367,7.6549252e7,1.5428227635290527e6,0.4390209367491135,5.180304096006433,137.3034563558279,0.0,false
0.4,5,funnel_scale,1,AM,8514.080806400807,8256.05612036702,2.144232e7,3.9956508524295327,-0.010546292310961814,9.280351710147578,3.383706481144671,2.2706338223629377e-10,false
4.0,3,funnel_scale,1,AH_fix,1802.0937165125506,5336.032337094522,7.2620052e7,1.2721547748139752e7,0.727209323728299,2.1097294195356096,289.72478023760425,0.0,false
3.6,14,funnel_scale,1,AM,1363.3750344444816,2076.05363513283,4.4098285e7,2.9382566300565414e7,1.2805485993465335,3.7293020504201215,260.66522399741865,0.0,false
3.8,1,funnel_scale,1,NUTS,1667.0984029286906,44.063848214224045,50146873,4.492668767609797e51,14.461660028362274,0.3508118416075024,1023.9974547519253,0.0,false
1.2,13,funnel_scale,1,NUTS,1139.8244823641437,282.52272104111336,20729916,3.248543077370351e9,5.611353540611266,1.2954461548088234,965.3196637129294,0.0,false
2.0,8,funnel_scale,1,AH_unif,1908.1706949585634,3101.3681873711407,6.913569e7,134674.14202309918,0.3927704085808582,5.250220146040876,129.18528740502452,0.0,false
1.0,6,funnel_scale,1,AH_exp,2886.3169381980515,3258.7006990152913,4.8439696e7,248.34304886856387,0.06085405553750794,7.961109516871757,24.64192410327601,0.0,false
2.6,2,funnel_scale,1,NUTS,1393.937806744443,38.05404226053152,21377509,1.009420526507783e39,15.560875402450563,0.3774358796485613,1023.999499227824,0.0,false
0.4,14,funnel_scale,1,AH_unif,14111.548377251916,13667.625396961403,2.5889768e7,5.694645326730499,-0.03925155146191994,9.27110939624571,4.410891733956362,2.5222767959796417e-17,false
2.0,14,funnel_scale,1,AM,1624.4852791034548,2379.1438129189855,4.5262223e7,181473.137403735,0.3449281544961501,5.956659138683972,116.29018835349576,0.0,false
1.2,9,funnel_scale,1,NUTS,1248.6415578856845,178.41114239288618,21269040,8.940939457503952e9,7.109929711256028,1.4074114158443967,991.5506808979418,0.0,false
1.0,10,funnel_scale,1,NUTS,1318.078591178469,412.3481798427837,19079588,2.4616209613552415e6,4.585978134422302,1.72399643906979,843.659712882507,0.0,false
0.6,17,funnel_scale,1,AH_unif,7332.930818717388,7560.781614277588,3.522307e7,12.260453445190935,0.09805690709063875,8.659988566171267,11.656276796396384,1.9359741673218325e-118,false
3.6,19,funnel_scale,1,NUTS,1355.1369273331393,52.52559429067528,48292096,7.988170847751106e45,13.242993183135987,0.3328801550409013,1023.9888379263716,0.0,false
3.4,2,funnel_scale,1,AM,1026.409869995997,1435.3741480312485,8.8130391e7,2.441572072269763e-7,-2.5315154986150006,0.01835137529361274,791.818423584957,0.0,false
2.8,6,funnel_scale,1,AH_unif,1445.951428880222,2177.7253413077256,7.2470704e7,3.3180600546455223e7,0.791979707693014,5.090933878043086,170.70069178926565,0.0,false
1.4,19,funnel_scale,1,NUTS,1621.168472477229,152.32564532499993,42829352,1.9336391595851592e12,7.747024762153625,0.8614134893171335,1010.2123952793169,0.0,false
2.6,5,funnel_scale,1,AH_exp,1720.2052180718242,2451.5701734750064,6.6961482e7,1.0812762328825949e7,1.0061402773064372,4.616167429529733,209.39731606174,0.0,false
3.0,19,funnel_scale,1,AH_unif,1261.9180735015166,2127.0464198426666,8.6562998e7,5.320457674732695e6,-0.23225822060728651,5.273041235354279,159.89365895280724,0.0,false
3.4,1,funnel_scale,1,AM,1542.44603164951,3594.2311871031147,4.7141402e7,2.7799972027794074e7,0.5947467633752053,3.3300141565661696,227.0735434823011,0.0,false
2.4,13,funnel_scale,1,NUTS,1282.1814165668752,43.049684589217435,20100593,1.1881619175435115e34,14.625763576316832,0.46828603099012495,1023.9972240282258,0.0,false
0.2,1,funnel_scale,1,AH_unif,176798.18683516196,177673.9044693097,1.982826e7,8.551278721561335,-0.007317341769665382,8.946407629044419,2.3141602129255716,4.4611102202190874e-5,false
0.6,12,funnel_scale,1,AM,3573.754236368491,3471.801799782182,2.709492e7,7.413525343990665,-0.05032619066994572,9.255462138323763,13.138028641415957,2.3757613732781053e-150,false
2.0,5,funnel_scale,1,AH_exp,2064.954326659145,3140.282231925439,7.0738528e7,986989.832864879,0.5576949725784464,5.291532294347018,120.40788192304956,0.0,false
4.0,18,funnel_scale,1,AH_fix,1813.0258093418606,5694.7979674639355,6.5918868e7,5.093731643525739e6,0.6831538172998988,2.039788475712784,280.29014027495936,0.0,false
1.0,4,funnel_scale,1,NUTS,1913.4572762266966,315.9499367062028,38019955,1.0639472838919668e7,5.3222799312114715,1.6259619952512043,886.0122949880924,0.0,false
2.0,17,funnel_scale,1,AM,1235.8062673592144,848.937996069667,4.5628708e7,22472.139399511114,1.735526561522129,9.469870119660785,208.92778783121503,0.0,false
3.8,9,funnel_scale,1,NUTS,2601.512328634434,45.31107794524717,35216872,5.8217204665459605e50,14.264038366699218,0.3294421052490021,1023.9956509610714,0.0,false
3.0,1,funnel_scale,1,NUTS,1466.412601614704,41.62844316052936,24608386,3.7698706020879526e42,14.878412743854522,0.3377936907965717,1023.9985037332307,0.0,false
2.0,2,funnel_scale,1,AH_fix,1995.897002309187,3131.034848385853,7.368714e7,265148.59089623636,0.4143587886718083,5.402781076310679,121.36132642506001,0.0,false
3.8,16,funnel_scale,1,AH_exp,1386.7231997732933,3749.8476436147007,8.1680552e7,4.026859824352928e7,0.29523387060012707,3.210348305193354,232.46659661623823,0.0,false
1.4,20,funnel_scale,1,AH_exp,2039.954473686152,2430.0365037738334,5.1042622e7,1324.304476965516,0.4212295066165853,7.2021475079078545,66.35417186391052,0.0,false
3.2,8,funnel_scale,1,AH_exp,1245.5829778734678,2086.7471584279906,1.09234206e8,1.0672872101890085e9,-0.47572411138762305,5.097100908169606,172.70722537799196,0.0,false
3.6,8,funnel_scale,1,NUTS,1523.8981284631673,59.73284851178656,51050133,9.581834242990039e42,12.413792907714845,0.4986264853514113,1023.9479939203394,0.0,false
0.6,11,funnel_scale,1,AH_exp,2962.7101966463615,2415.594189181774,3.5887502e7,8.23816810385654,-0.2791388435482933,10.813223237090648,30.009513476301212,0.0,false
2.6,18,funnel_scale,1,AH_unif,1436.2807691939342,1816.3837256649485,6.4748922e7,2.745540494270604e6,1.0391225763337757,5.603603092663754,186.62771492858553,0.0,false
2.4,1,funnel_scale,1,AH_exp,1239.9833221075526,1406.3285198821673,7.8081334e7,1.0895008341168496e6,0.05529657384657616,7.931751420605519,117.60464591696558,0.0,false
2.6,5,funnel_scale,1,AM,1559.336224538017,2991.90845831962,9.3705704e7,0.1290327424274773,-0.9653159674331317,3.2730669808817234,246.79997277564007,0.0,false
0.6,9,funnel_scale,1,AH_fix,6523.08380819391,6600.451158219458,3.7154088e7,11.809171496228076,-0.028097065326442763,8.889481711270907,5.281524423097494,1.1807961907481014e-24,false
3.4,18,funnel_scale,1,AH_unif,1508.9599770082154,4316.172993523131,6.6604706e7,273444.7204071846,0.42193734760717105,2.8843655832135275,212.70605848838977,0.0,false
3.8,19,funnel_scale,1,AH_fix,1104.060551635066,1731.1806174906183,1.54013388e8,9.342576922822566e8,-1.5558767602277286,3.1322825598548425,508.2629786402537,0.0,false
0.2,11,funnel_scale,1,AH_fix,172756.981317921,172888.7128883609,2.231274e7,8.991546410707214,-0.0019724838622011977,8.992487653737527,1.4238748686409508,0.03467635228484877,false
2.8,7,funnel_scale,1,NUTS,1624.8969454531086,41.46424205510921,23772530,4.403484113402658e39,14.908909661197661,0.3254275774573276,1023.9985591215443,0.0,false
0.8,16,funnel_scale,1,AH_unif,1968.4670404700641,1426.0194355156805,4.5914476e7,55.255894792726856,-0.56566742480858,11.809044899166368,72.43758070420594,0.0,false
3.0,18,funnel_scale,1,AH_exp,1681.9830090095202,3037.250922220928,6.7897962e7,2.453743486575775e8,0.8275782092243988,3.860192642470329,197.99207526039925,0.0,false
1.2,13,funnel_scale,1,AH_exp,2026.0939708531473,2157.8398228278315,5.737906e7,1865.1761571186205,-0.1315166181308634,8.416321771194356,23.137836038644366,0.0,false
3.2,9,funnel_scale,1,AH_exp,1588.6598873818375,3835.925270670811,6.7139514e7,3.1905320937050264e6,0.5116554030763372,3.321620442825906,204.42303025719087,0.0,false
3.6,10,funnel_scale,1,AH_unif,1746.03411698607,5711.9273632278455,6.469136e7,849092.8193920236,0.5136271673426205,2.301746539502294,247.19738744871694,0.0,false
3.2,18,funnel_scale,1,AM,1729.7617175621456,4496.748707078862,4.448068e7,1.1080561573832517e6,0.5893910441080118,2.8757916562455046,243.68491244032018,0.0,false
2.0,14,funnel_scale,1,AH_unif,2008.7406962547577,3115.226371790258,6.2104096e7,263785.78286773106,0.5245234829834744,5.264150247800376,117.92778394356478,0.0,false
1.0,16,funnel_scale,1,AH_exp,1753.1507466182147,1297.6755961523231,5.4889066e7,198.32805248703156,-0.6417323944669823,11.454553147073435,86.07353845821736,0.0,false
2.6,17,funnel_scale,1,AM,1446.585787530141,4102.060019076559,4.6870112e7,287.1929417679142,-0.03179641648579036,3.172410549852716,178.37143959222107,0.0,false
0.2,12,funnel_scale,1,NUTS,143569.7968691903,145169.8099792168,9509665,8.582536059527733,0.0033732443572279842,8.899212789081623,1.6904135843955572,0.006592326038527876,false
2.4,20,funnel_scale,1,NUTS,1433.838909749238,38.802439983244696,21108572,2.4586047714124255e35,15.40969063501358,0.39756471119176673,1023.999296843309,0.0,false
2.6,4,funnel_scale,1,NUTS,5285.552528169074,44.424441467595265,247566918,3.2713352025464423e35,14.408041680145264,0.33150590152780446,1023.9976040999679,0.0,false
1.2,14,funnel_scale,1,AH_fix,2432.623420193491,2717.716550970894,6.0968516e7,2108.9825484690705,0.3030500033361852,7.837931688208404,39.51440498832784,0.0,false
